1.068725183766692011e+00,9.264086185976843080e-01,2.999999999999999889e-01
1.079628828748940617e+00,9.058650104691376992e-01,3.142504650209615447e-01
1.090799351589466948e+00,8.855804150926745999e-01,3.286257932050551389e-01
1.101314594329273033e+00,8.647137166100794525e-01,3.426820910282284971e-01
1.110314084062848261e+00,8.424808701420138934e-01,3.560049589448796015e-01
1.117491385718536900e+00,8.186104408999833604e-01,3.684450062743606091e-01
1.123349898696127447e+00,7.935802743914227575e-01,3.802402083576857938e-01
1.128272856011739433e+00,7.677570355389516932e-01,3.915710654265148194e-01
1.132022438075311888e+00,7.409327755586005981e-01,4.023210153968003744e-01
1.134688470789595449e+00,7.132026914701171671e-01,4.125302147234081729e-01
1.136300858121930046e+00,6.846065390372847448e-01,4.222101582560315314e-01
1.136893249154649954e+00,6.551875390960052448e-01,4.313741321883080015e-01
1.136499292970089670e+00,6.249889124821802477e-01,4.400354227138751351e-01
1.135152638650584578e+00,5.940538800317117785e-01,4.482073160263703171e-01
1.132886935278469176e+00,5.624256625805016396e-01,4.559030983194309328e-01
1.129735831936077961e+00,5.301474809644513009e-01,4.631360557866946448e-01
1.125732977705745874e+00,4.972625560194626759e-01,4.699194746217986163e-01
1.120912021669807856e+00,4.638141085814377895e-01,4.762666410183805099e-01
1.115306612910597961e+00,4.298453594862782223e-01,4.821908411700778774e-01
1.108950400510451573e+00,3.953995295698858325e-01,4.877053612705279373e-01
1.101877033551703411e+00,3.605198396681622564e-01,4.928234875133682968e-01
1.094120161116687528e+00,3.252495106170096850e-01,4.975585060922365077e-01
1.085713432287739533e+00,2.896317632523295882e-01,5.019237032007698440e-01
1.076690496147193477e+00,2.537098184100236020e-01,5.059323650326057464e-01
1.067083763101123628e+00,2.175232653242749614e-01,5.095979518475842740e-01
1.056945462375776801e+00,1.811697988732322295e-01,5.129311388726466303e-01
1.046218054295156907e+00,1.444252874015420074e-01,5.159580274017474544e-01
1.035071190901775573e+00,1.077317070255623954e-01,5.186727824216759153e-01
1.023610238331308597e+00,7.134250134292446921e-02,5.210786359143179114e-01
1.011802914233904893e+00,3.510755098564646154e-02,5.231981624695746236e-01
9.995357884924948033e-01,-1.361084126272855488e-03,5.250652857395607942e-01
9.866674735482687808e-01,-3.853316736563616035e-02,5.267177733755840086e-01
9.734066551247065879e-01,-7.585249368783700263e-02,5.281444301136113406e-01
9.599340615035460988e-01,-1.128446813410708405e-01,5.293379046888032624e-01
9.463492731993080609e-01,-1.492731692855524817e-01,5.303021948985335854e-01
9.326142222409871119e-01,-1.853049594471088968e-01,5.310606411481911815e-01
9.186265547507402873e-01,-2.212955862702952747e-01,5.316456508382618740e-01
9.045111085692330022e-01,-2.569344764279539173e-01,5.320576950620659051e-01
8.902829526348881028e-01,-2.922328831264305316e-01,5.323126709799369527e-01
8.759769747063012035e-01,-3.271439539281040809e-01,5.324236907193101720e-01
8.616268238658069123e-01,-3.616244679970730402e-01,5.324040404738227261e-01
8.472661491957402813e-01,-3.956312044974353848e-01,5.322670064371123333e-01
8.329285997784354745e-01,-4.291209425932893118e-01,5.320258748028162676e-01
8.186478246962276550e-01,-4.620504614487333517e-01,5.316939317645720253e-01
8.044574730314513200e-01,-4.943765402278654242e-01,5.312844635160173246e-01
7.903911938664414105e-01,-5.260559580947838931e-01,5.308107562507893284e-01
7.764826362835325346e-01,-5.570454942135867338e-01,5.302860961625254221e-01
7.627654493650593004e-01,-5.873019277483725320e-01,5.297237694448635459e-01
7.492732821933567600e-01,-6.167820378632391520e-01,5.291370622914405297e-01
7.360397838507595214e-01,-6.454426037222849022e-01,5.285392608958944249e-01
7.230986034196020817e-01,-6.732404044896083128e-01,5.279436514518621726e-01
7.104833899822194931e-01,-7.001322193293071372e-01,5.273635201529816019e-01
6.982277925090003556e-01,-7.260748275273034569e-01,5.268121531533795920e-01
6.863654044714414537e-01,-7.510250688269615171e-01,5.263028172339347943e-01
6.749291702446187369e-01,-7.749419952809998291e-01,5.258491387406808437e-01
6.639718549237421108e-01,-7.977389836523690603e-01,5.254622852721411164e-01
6.534188160918510402e-01,-8.196015933626870087e-01,5.251608881474103541e-01
6.434793211697552584e-01,-8.401300125829852528e-01,5.249551795299891577e-01
6.342704429363240637e-01,-8.591030201179598036e-01,5.248536569622707093e-01
6.257336623480924676e-01,-8.766579451361706798e-01,5.248686503057707897e-01
6.177110791815215718e-01,-8.931389260117584827e-01,5.250161394994766750e-01
6.100282252083700785e-01,-9.089420256986352475e-01,5.253194672907853802e-01
6.028448169505636889e-01,-9.236741234192555883e-01,5.257532134930489320e-01
5.962935481792444037e-01,-9.370054121714225248e-01,5.262956701991624575e-01
5.904082550574921706e-01,-9.488123238381671598e-01,5.269289623748262263e-01
5.850520805633107058e-01,-9.593245041255946681e-01,5.276407578211257388e-01
5.800031080406061745e-01,-9.689424166345098621e-01,5.284194810588600522e-01
5.753222795006788237e-01,-9.774822988404132662e-01,5.292447904288156701e-01
5.709376739042143489e-01,-9.850385140404179785e-01,5.301019030459529491e-01
5.668000519010705229e-01,-9.916566335637849727e-01,5.309745762524927803e-01
5.628590080289208597e-01,-9.973850042704315300e-01,5.318467464351637197e-01
5.590641124640064463e-01,-1.002271999558068893e+00,5.327023414760890807e-01
5.553649353825683699e-01,-1.006365992824409528e+00,5.335252892573918437e-01
5.517110469608480505e-01,-1.009715357467164676e+00,5.342995176611951003e-01
5.480520173750866864e-01,-1.012368466884045803e+00,5.350089545696217197e-01
5.443374168015252534e-01,-1.014373694472765042e+00,5.356375278647947935e-01
5.405168154164053940e-01,-1.015779413631034300e+00,5.361691654288374131e-01
5.365397833959680840e-01,-1.016633997756564822e+00,5.365877951438724480e-01
5.323558909164546327e-01,-1.016985820247068517e+00,5.368773448920231006e-01
5.279147081541061270e-01,-1.016883254500257072e+00,5.370217425554122403e-01
5.231658052851638763e-01,-1.016374673913842619e+00,5.370049160161629587e-01
5.180587524858691895e-01,-1.015508451885535957e+00,5.368107931563983470e-01
5.125431207062079997e-01,-1.014332961707688607e+00,5.364233021644465582e-01
5.065686060979252003e-01,-1.012896559656854434e+00,5.358264204058695857e-01
5.000795389393382084e-01,-1.011247339815483537e+00,5.350025055141856001e-01
4.930840501196744885e-01,-1.009440588257841220e+00,5.339511672820383970e-01
4.852788785641383718e-01,-1.007486052162203549e+00,5.325929533117396142e-01
4.769565136560228735e-01,-1.005494368268130323e+00,5.309928906666842030e-01
4.682693765316746082e-01,-1.003543708028483694e+00,5.291863495772983761e-01
4.590186110638232453e-01,-1.001649812733286904e+00,5.271249575198780901e-01
4.487882695090018026e-01,-9.997930573228638318e-01,5.247069959169453623e-01
4.370451311235626357e-01,-9.979475009591748380e-01,5.217956207652689748e-01
4.243862478586600262e-01,-9.962134519785503795e-01,5.185602317982843656e-01
4.113229637103858471e-01,-9.946806136613021154e-01,5.151475038649969695e-01
3.981480233464224638e-01,-9.934035278211112985e-01,5.116501734479078634e-01
3.847880000454581007e-01,-9.923763300256603914e-01,5.080713830315370938e-01
3.710078018681493561e-01,-9.915636252866555367e-01,5.043761337226171371e-01
3.571712399000855909e-01,-9.910304797937727894e-01,5.006751446098212099e-01
3.433471844847111876e-01,-9.907941853451143199e-01,4.970065355479694191e-01
3.296597453981251480e-01,-9.908803890659448887e-01,4.934223152690270231e-01
3.162291895758376215e-01,-9.913142689354643711e-01,4.899734710764366841e-01
3.031758220611047716e-01,-9.921209977504292787e-01,4.867110052480684290e-01
2.906199478971830397e-01,-9.933257483075963457e-01,4.836859200617930066e-01
2.786818721273284227e-01,-9.949536934037224167e-01,4.809492177954807213e-01
2.674818997947976396e-01,-9.970300058355643369e-01,4.785519007270019332e-01
2.571403359428469093e-01,-9.995798583998786180e-01,4.765449711342272798e-01
2.477774856147322291e-01,-1.002628423893422216e+00,4.749794312950268993e-01
2.395136538537102344e-01,-1.006200875112951643e+00,4.739062834872715957e-01
2.324691457030372277e-01,-1.010322384855223854e+00,4.733765299888316180e-01
2.267642662059693726e-01,-1.015018125916995473e+00,4.734411730775773819e-01
2.225193204057630825e-01,-1.020313271095023344e+00,4.741512150313793583e-01
2.198546133456746043e-01,-1.026232993186064091e+00,4.755576581281079629e-01
2.188904467665523934e-01,-1.032802463906924650e+00,4.777115032232606695e-01
2.197468873620875840e-01,-1.040046778311134679e+00,4.806636499303186261e-01
2.225553927335545135e-01,-1.047997558941241136e+00,4.844709541386267859e-01
2.273092662638860062e-01,-1.056596373953368584e+00,4.891139667275847813e-01
2.346805749927216300e-01,-1.066255378801007181e+00,4.949586401636428268e-01
2.440386892016309928e-01,-1.076446058906923131e+00,5.016172432490598743e-01
2.550617395549514277e-01,-1.086886572806841977e+00,5.088895649464073578e-01
2.681951779552790294e-01,-1.097857838776306272e+00,5.170225682788808230e-01
2.843582103449038834e-01,-1.109979473077688406e+00,5.265359872910737593e-01
3.047221579361893973e-01,-1.124016725052482624e+00,5.380817404646601743e-01
3.280624758742692326e-01,-1.139158841641250586e+00,5.509833499737586404e-01
3.533317759778681344e-01,-1.154716251162976048e+00,5.646642353021547045e-01
3.799597568274956094e-01,-1.170339167075085118e+00,5.788220224600827413e-01
4.081791607869133531e-01,-1.186252215371085050e+00,5.936168984043624919e-01
4.385829643722136129e-01,-1.202943486014878216e+00,6.094187416978702476e-01
4.704540323788093392e-01,-1.219957980171787915e+00,6.258405533691930867e-01
5.037149947679462336e-01,-1.237298564894385278e+00,6.428639380953353744e-01
5.381703973679691222e-01,-1.254884599751536545e+00,6.604028404002570962e-01
5.736326888604108554e-01,-1.272640834006506960e+00,6.783756586565369284e-01
6.099142662933434433e-01,-1.290492000077976265e+00,6.967007689990026842e-01
6.468275267148390073e-01,-1.308362830384624198e+00,7.152965475624826208e-01
6.841848671729705567e-01,-1.326178057345130501e+00,7.340813704818053287e-01
7.217986847158079922e-01,-1.343862413378174914e+00,7.529736138917980659e-01
7.594813763914242122e-01,-1.361340630902436954e+00,7.718916539272892008e-01
7.970453392478914489e-01,-1.378537442336596808e+00,7.907538667231072127e-01
8.343029703332813796e-01,-1.395377580099333992e+00,8.094786284140802479e-01
8.710666666956661253e-01,-1.411785776609328247e+00,8.279843151350358976e-01
9.071488253831179183e-01,-1.427686764285259091e+00,8.461893030208027522e-01
9.423618434437082136e-01,-1.443005275545806931e+00,8.640119682062090689e-01
9.765181179255093546e-01,-1.457666042809651064e+00,8.813706868260824390e-01
1.009430052675668987e+00,-1.471593802275296570e+00,8.981838380443799563e-01
1.040910288550838336e+00,-1.484713421947822631e+00,9.143699066461378200e-01
1.070774076148409693e+00,-1.496949451299854239e+00,9.298496731802421422e-01
1.098745416052717472e+00,-1.508204012239770408e+00,9.444851303071764015e-01
1.125154957922089194e+00,-1.518559747849478780e+00,9.585089943790433553e-01
1.148955057342094799e+00,-1.527657462228006136e+00,9.713319982578304534e-01
1.169560814164792406e+00,-1.535303355470572839e+00,9.826299173192521996e-01
1.187250330906118867e+00,-1.541586877439484526e+00,9.925889819650209889e-01
1.202783017479591710e+00,-1.546749333724768416e+00,1.001684045549528390e+00
