1.068725183766692011e+00,9.264086185976843080e-01,2.999999999999999889e-01
1.057486810908803143e+00,8.905840495011456692e-01,3.053540917089118123e-01
1.046384478726564371e+00,8.548154204601096096e-01,3.107942395248953216e-01
1.035549663600344061e+00,8.191905649512799537e-01,3.163735582018995518e-01
1.025116772821043964e+00,7.837376714895191165e-01,3.221733180474724012e-01
1.015201827935196421e+00,7.485459469226213303e-01,3.282296586960884444e-01
1.005918270420626870e+00,7.137356467945317196e-01,3.345653712730304874e-01
9.973516212116206869e-01,6.793403399699803336e-01,3.412059201086976024e-01
9.895932896924156674e-01,6.454451197036017440e-01,3.481326305436894253e-01
9.827286218593550560e-01,6.120522695629077026e-01,3.553477555002769739e-01
9.768192440253151698e-01,5.791497541073935551e-01,3.628631213990460291e-01
9.719292235560391680e-01,5.467083960805132481e-01,3.706600691648637147e-01
9.680866528701370655e-01,5.146910513166907952e-01,3.787460536122885246e-01
9.653046256774999723e-01,4.831264404043285055e-01,3.871187087711722707e-01
9.635854215455597060e-01,4.519833282882058101e-01,3.957528769963328807e-01
9.628985679011325960e-01,4.212147185824887674e-01,4.046506693075508365e-01
9.632194061433930754e-01,3.909627625811465390e-01,4.137937291245730731e-01
9.644702789400180221e-01,3.612243050244960951e-01,4.231594599042876603e-01
9.665665982117036537e-01,3.319815279977793576e-01,4.327265083374121635e-01
9.694028120609764487e-01,3.032644974452681219e-01,4.424084928248719906e-01
9.728423178485913203e-01,2.750246712504813007e-01,4.521329814599190922e-01
9.767265201174817335e-01,2.472118025765350779e-01,4.618213876033434584e-01
9.808943044663572808e-01,2.197180327489446361e-01,4.713448060581456045e-01
9.851640453892140936e-01,1.923566322592135946e-01,4.806119932598747480e-01
9.893187440228223828e-01,1.651032688379400759e-01,4.894732719494954143e-01
9.931314850292133345e-01,1.379087363410115008e-01,4.977558992092786516e-01
9.963865166492584802e-01,1.105968634918625404e-01,5.053229018910777581e-01
9.988647410321427333e-01,8.304706237442371908e-02,5.120071439409932257e-01
